district,price,GrossSquareMeters,NumberFloorsofBuilding,ItemStatus,NumberOfBathrooms,NumberOfRooms,FloorLocation
11,0.42211055276381904,0.27081138040042146,5,0,2,11,32
11,0.42211055276381904,0.13066385669125397,5,0,1,3,40
11,0.14824120603015076,0.09905163329820864,5,0,1,3,41
11,0.07010050251256282,0.10432033719704951,5,0,1,3,40
11,0.20829145728643217,0.10432033719704951,4,0,1,3,24
11,0.09296457286432161,0.12012644889357217,4,0,2,3,49
11,0.17839170854271358,0.12012644889357217,17,0,1,3,24
11,0.11934673366834171,0.10432033719704951,4,0,2,3,32
11,0.09296457286432161,0.12012644889357217,4,0,2,3,50
11,0.09045226130653267,0.12012644889357217,4,0,1,3,0
11,0.12060276381909549,0.11485774499473128,4,0,1,3,0
11,0.09547713567839196,0.11485774499473128,4,0,1,3,50
11,0.12047738693467336,0.11485774499473128,4,0,1,3,41
11,0.321608040201005,0.14646996838777662,14,0,1,5,12
11,0.4095477386934673,0.1886195995785037,6,0,2,4,34
11,0.33417085427135673,0.14646996838777662,6,0,2,5,24
11,0.13316582914572864,0.1095890410958904,5,0,1,3,12
11,0.5728643216080401,0.17597471022128555,4,0,2,5,0
11,0.321608040201005,0.1517386722866175,14,0,1,5,4
11,0.35929648241206025,0.14120126448893572,5,0,2,3,12
11,0.8994974874371858,0.2623814541622761,2,0,2,5,41
11,0.9620603015075376,0.220231822971549,4,0,3,7,32
11,0.07914572864321609,0.09378292939936775,31,0,1,1,12
11,0.10527638190954774,0.1095890410958904,4,0,1,3,50
11,0.10678391959798995,0.13593256059009484,6,0,1,5,32
11,0.06658291457286433,0.10432033719704951,5,0,1,3,40
11,0.2937185929648241,0.14646996838777662,5,0,1,5,12
11,0.3090452261306532,0.14120126448893572,10,0,1,3,35
11,0.3115577889447236,0.14120126448893572,15,0,1,3,4
11,0.4095477386934673,0.16754478398314016,10,0,1,5,12
11,0.4095477386934673,0.15700737618545837,6,0,1,5,34
11,0.15050251256281408,0.12012644889357217,5,0,1,3,41
11,0.13291457286432162,0.13066385669125397,5,0,1,3,40
11,0.2839195979899497,0.12539515279241306,5,0,1,3,12
11,0.3969849246231155,0.10432033719704951,6,0,1,3,24
11,0.30276381909547734,0.14120126448893572,14,0,1,5,6
11,0.321608040201005,0.13593256059009484,10,1,2,5,40
11,0.4949748743718593,0.14646996838777662,5,0,1,5,24
11,0.26130653266331655,0.10432033719704951,5,0,1,3,24
11,0.13793969849246232,0.12539515279241306,6,0,1,3,24
11,0.08793944723618091,0.12012644889357217,5,0,1,3,50
11,0.3339195979899497,0.15700737618545837,5,0,2,6,34
11,0.3841708542713568,0.2518440463645943,4,0,3,8,32
11,0.1407035175879397,0.10432033719704951,6,0,1,3,50
11,0.12939698492462312,0.10432033719704951,5,0,1,3,32
11,0.7462311557788944,0.2623814541622761,4,0,3,8,32
11,0.2587939698492462,0.11485774499473128,5,0,2,3,12
11,0.39422110552763817,0.15700737618545837,4,0,3,5,0
11,0.09170854271356785,0.11485774499473128,5,0,1,3,12
11,0.10804020100502512,0.13593256059009484,6,0,1,5,34
11,0.42211055276381904,0.19388830347734456,10,0,2,7,35
11,0.9371859296482411,0.357218124341412,3,0,4,14,47
11,0.42638190954773864,0.12012644889357217,4,0,1,3,40
11,0.44723618090452255,0.16754478398314016,5,0,1,5,12
11,0.20326633165829144,0.08851422550052686,5,0,1,3,40
11,0.371608040201005,0.14646996838777662,5,0,2,5,24
11,0.10804020100502512,0.11485774499473128,14,0,2,3,35
11,0.23366834170854273,0.14646996838777662,4,0,2,5,40
11,0.3467336683417085,0.14646996838777662,11,0,1,5,35
11,0.12060301507537688,0.10432033719704951,7,0,1,1,12
11,0.6231155778894472,0.12539515279241306,5,0,1,3,32
11,0.6105527638190954,0.23076923076923075,6,0,2,8,51
11,0.7487437185929647,0.3361433087460485,6,1,2,11,51
11,0.4974874371859296,0.17281348788198103,6,0,1,5,0
11,0.922110552763819,0.24130663856691253,7,0,2,7,34
11,0.5201005025125628,0.13593256059009484,5,0,2,5,12
11,0.061306532663316586,0.10432033719704951,6,0,1,3,32
11,0.16055276381909547,0.14646996838777662,5,0,3,5,0
11,0.6695979899497487,0.18651211801896733,8,0,2,5,36
11,0.5477386934673366,0.17281348788198103,15,0,1,5,7
11,0.321608040201005,0.09905163329820864,5,0,2,3,12
11,0.5603015075376884,0.13066385669125397,8,0,1,5,36
11,0.08768844221105528,0.09905163329820864,4,0,2,3,49
11,0.33417085427135673,0.12118018967334035,5,0,2,3,24
11,0.24623115577889446,0.12539515279241306,4,1,1,3,12
11,0.13316557788944725,0.1095890410958904,3,0,2,3,24
11,0.0942211055276382,0.14120126448893572,4,0,1,5,0
11,0.08165829145728644,0.10432033719704951,4,0,1,3,40
11,0.13944723618090452,0.14120126448893572,4,0,2,3,32
11,0.08919597989949749,0.12012644889357217,4,0,1,3,0
11,0.020100251256281405,0.11485774499473128,4,0,1,3,40
11,0.07035150753768844,0.13066385669125397,4,0,1,3,40
11,0.017587939698492462,0.12539515279241306,4,0,2,3,49
11,0.11934673366834171,0.09905163329820864,4,0,2,3,32
11,0.18190954773869347,0.12539515279241306,4,0,2,3,24
11,0.36683417085427134,0.20442571127502634,14,0,1,5,24
11,0.19070351758793969,0.09905163329820864,4,0,1,3,0
11,0.3087939698492462,0.14120126448893572,5,0,2,3,24
11,0.19472361809045227,0.12539515279241306,3,0,2,3,24
11,0.4974874371859296,0.3677555321390938,12,0,3,11,4
11,0.10251256281407035,0.08324552160168598,6,0,1,1,24
11,0.21105527638190955,0.09378292939936775,5,0,1,3,12
11,0.24346733668341708,0.10432033719704951,5,1,2,3,12
11,0.23366834170854273,0.14646996838777662,5,0,1,5,0
11,0.44723618090452255,0.20969441517386722,4,0,2,6,32
11,0.35929648241206025,0.20969441517386722,4,0,2,8,32
11,0.7487437185929647,0.2623814541622761,5,0,2,7,32
11,0.22110552763819094,0.10432033719704951,3,0,1,3,0
11,0.2286429648241206,0.13593256059009484,5,0,2,5,50
11,0.3203517587939698,0.1001053740779768,9,0,1,3,37
11,0.14547738693467338,0.10432033719704951,4,0,1,3,12
11,0.19321608040201005,0.10432033719704951,4,0,1,3,12
11,0.16557788944723617,0.09378292939936775,12,0,1,1,35
11,0.5226130653266331,0.3150684931506849,6,0,2,15,35
11,0.4723618090452261,0.16227608008429925,5,0,2,5,32
11,0.08128140703517588,0.08851422550052686,5,0,1,3,40
11,0.5979899497487436,0.20969441517386722,8,0,2,6,12
11,0.23366834170854273,0.09167544783983139,4,0,2,3,12
11,0.5223618090452261,0.23603793466807166,4,0,3,8,32
11,0.19597989949748743,0.12539515279241306,5,1,1,5,24
11,0.16457286432160803,0.1095890410958904,5,0,1,3,40
11,0.15201005025125627,0.10432033719704951,6,0,1,3,40
11,0.07035150753768844,0.13066385669125397,5,0,1,3,40
11,0.18341708542713567,0.11485774499473128,4,0,1,3,0
11,0.3065075376884422,0.13593256059009484,5,0,2,5,0
11,0.42211055276381904,0.13593256059009484,5,0,2,5,12
11,0.7110552763819095,0.12539515279241306,3,0,2,3,0
11,0.4095477386934673,0.2992623814541623,4,0,2,6,32
11,0.31407035175879394,0.1095890410958904,5,0,1,3,0
11,0.1922110552763819,0.10432033719704951,5,0,2,3,0
11,0.3090452261306532,0.1095890410958904,5,0,2,3,12
11,0.27135678391959794,0.10432033719704951,4,0,1,3,12
11,0.1922110552763819,0.09378292939936775,3,0,1,3,50
11,0.12311557788944724,0.13593256059009484,5,0,2,5,32
11,0.17814070351758793,0.09905163329820864,6,0,1,3,40
11,0.6733668341708542,0.1780821917808219,6,0,2,5,40
11,0.4974874371859296,0.14646996838777662,7,0,2,3,40
11,0.4660804020100502,0.17281348788198103,7,0,2,5,34
11,0.1670854271356784,0.14646996838777662,4,0,2,5,32
11,0.20854271356783918,0.10432033719704951,4,0,1,3,0
11,0.3203517587939698,0.15700737618545837,14,0,1,5,12
11,0.19824120603015075,0.12539515279241306,5,1,1,5,40
11,0.42185929648241205,0.13066385669125397,4,0,2,3,0
11,0.09246231155778895,0.11485774499473128,9,0,2,3,32
11,0.1042713567839196,0.12012644889357217,4,0,2,3,12
11,0.44698492462311556,0.2465753424657534,5,0,2,8,34
11,0.23090452261306532,0.11485774499473128,4,0,1,3,40
11,0.23618090452261306,0.12539515279241306,4,0,1,3,0
11,0.2587939698492462,0.1095890410958904,4,0,2,3,0
11,0.2619346733668341,0.10432033719704951,5,0,1,3,12
11,0.12060301507537688,0.09905163329820864,6,0,1,1,34
11,0.31407035175879394,0.09905163329820864,4,0,2,3,24
11,0.20351758793969849,0.1517386722866175,7,0,1,5,32
11,0.16055276381909547,0.13593256059009484,5,0,1,5,24
11,0.11532663316582915,0.10432033719704951,6,0,1,3,32
11,0.12060301507537688,0.1095890410958904,4,0,1,3,12
11,0.4346733668341708,0.13593256059009484,8,0,2,5,36
11,0.3467336683417085,0.11485774499473128,5,0,2,3,0
11,0.38442211055276376,0.14120126448893572,13,0,2,3,0
11,0.145728391959799,0.09905163329820864,4,0,2,3,0
11,0.29648241206030146,0.13593256059009484,5,0,1,5,34
11,0.4095477386934673,0.220231822971549,9,0,2,7,0
11,0.09020100502512562,0.11485774499473128,4,0,1,3,41
11,0.0678391959798995,0.10432033719704951,4,0,1,3,40
11,0.11532663316582915,0.1095890410958904,4,0,1,3,50
11,0.35904522613065326,0.12539515279241306,4,0,2,3,41
11,0.6482412060301507,0.24130663856691253,10,0,2,5,34
11,0.9120603015075376,0.20969441517386722,4,0,2,5,44
11,0.37110552763819094,0.24130663856691253,5,0,2,8,34
11,0.3804020100502512,0.2518440463645943,5,0,2,8,34
11,0.736180904522613,0.2939936775553214,7,0,2,11,36
11,0.3153266331658291,0.06743940990516333,15,0,1,1,1
11,0.3090452261306532,0.1886195995785037,5,0,2,5,12
11,0.27135678391959794,0.11485774499473128,3,0,1,3,12
11,0.19070351758793969,0.10432033719704951,5,0,1,3,0
11,0.8869346733668341,0.1833508956796628,5,0,2,5,24
11,0.36909547738693466,0.20969441517386722,4,0,2,7,51
11,0.4346733668341708,0.13593256059009484,8,0,2,5,36
11,0.12060301507537688,0.07797681770284509,5,0,1,1,50
11,0.5603015075376884,0.1780821917808219,4,0,2,5,0
11,0.42211055276381904,0.16227608008429925,8,0,2,3,24
11,0.37688442211055273,0.11485774499473128,5,0,1,3,32
11,0.25125628140703515,0.15700737618545837,5,0,1,5,50
11,0.2962311557788944,0.10432033719704951,4,0,2,3,40
11,0.23366834170854273,0.09905163329820864,4,0,1,3,0
11,0.3090452261306532,0.12539515279241306,5,0,1,5,12
11,0.23366834170854273,0.11485774499473128,5,0,1,3,0
11,0.27135678391959794,0.12539515279241306,4,0,1,3,12
11,0.3969849246231155,0.11485774499473128,5,0,1,8,32
11,0.2108040201005025,0.10432033719704951,4,0,1,3,0
11,0.38442211055276376,0.13593256059009484,4,0,1,3,12
11,0.4346733668341708,0.16754478398314016,4,0,2,5,24
11,0.1721105527638191,0.12539515279241306,6,0,1,3,24
11,0.18969849246231155,0.13066385669125397,4,0,2,5,12
11,0.2449748743718593,0.13066385669125397,4,0,2,5,50
11,0.012562814070351758,0.11485774499473128,4,0,1,3,40
11,0.13819070351758794,0.14120126448893572,4,0,1,3,39
11,0.13819070351758794,0.14646996838777662,4,0,2,3,0
11,0.23366834170854273,0.11485774499473128,5,0,1,3,12
11,0.27135678391959794,0.11485774499473128,5,0,1,3,12
11,0.4723618090452261,0.2518440463645943,5,0,2,8,51
11,0.228643216080402,0.11485774499473128,5,0,1,3,0
11,0.35929648241206025,0.12539515279241306,5,0,2,3,0
11,0.07663316582914573,0.10432033719704951,4,0,1,3,40
11,0.3090452261306532,0.1886195995785037,4,0,1,5,0
11,0.371859296482412,0.14646996838777662,11,0,2,5,34
11,0.6620603015075377,0.22550052687038988,5,0,3,7,34
11,0.3090452261306532,0.1095890410958904,5,0,1,3,24
11,0.2335427135678392,0.10432033719704951,3,0,1,3,0
11,0.3090452261306532,0.14120126448893572,4,0,2,5,40
11,0.6231155778894472,0.23603793466807166,5,0,3,8,34
11,0.4346733668341708,0.16227608008429925,5,0,2,5,0
11,0.41959798994974873,0.23076923076923075,5,0,2,11,34
11,0.33417085427135673,0.16227608008429925,9,0,1,5,34
11,0.24095477386934674,0.14646996838777662,3,0,2,5,0
11,0.20854271356783918,0.14646996838777662,7,0,1,5,32
11,0.29648241206030146,0.09378292939936775,4,0,1,3,12
11,0.6231155778894472,0.2623814541622761,6,0,3,11,51
11,0.8743718592964823,0.2623814541622761,5,0,3,15,34
11,0.6231155778894472,0.23603793466807166,5,0,2,8,34
11,0.4924623115577889,0.13593256059009484,6,0,2,5,32
11,0.35929648241206025,0.12539515279241306,5,0,2,3,0
11,0.1178391959798995,0.11485774499473128,4,0,1,3,24
11,0.061557788944723614,0.10432033719704951,6,0,1,3,32
11,0.2587939698492462,0.1517386722866175,6,0,1,5,12
11,0.06758793969849247,0.1095890410958904,6,0,1,3,12
11,0.0670854271356784,0.1095890410958904,6,0,1,3,40
11,0.06959798994974875,0.1095890410958904,6,0,1,3,0
11,0.06507537688442211,0.1095890410958904,5,0,1,3,12
11,0.4974874371859296,0.13593256059009484,4,0,2,3,0
11,0.1228643216080402,0.1517386722866175,5,0,1,5,24
11,0.08266331658291458,0.1517386722866175,6,0,1,5,32
11,0.7236180904522612,0.2939936775553214,4,0,3,8,24
11,0.4969849246231155,0.13593256059009484,5,0,2,5,32
11,0.23241206030150754,0.11485774499473128,5,0,2,3,0
11,0.2832914572864321,0.11485774499473128,5,0,2,5,12
11,0.08015075376884423,0.10432033719704951,6,0,1,3,24
11,0.06884422110552764,0.11485774499473128,6,0,2,3,24
11,0.20829145728643217,0.12539515279241306,5,0,1,3,12
11,0.12814070351758794,0.11485774499473128,12,0,1,3,32
11,0.06959798994974875,0.12012644889357217,6,0,1,3,24
11,0.2587939698492462,0.12539515279241306,4,0,1,5,0
11,0.4346733668341708,0.16754478398314016,4,0,2,5,24
11,0.38442211055276376,0.13593256059009484,4,0,1,3,12
11,0.33417085427135673,0.23076923076923075,4,0,1,6,32
11,0.21482412060301506,0.10432033719704951,4,0,1,3,0
11,0.38442211055276376,0.14120126448893572,5,0,2,5,12
11,0.22587939698492462,0.12012644889357217,5,0,2,3,0
11,0.5123115577889447,0.27291886195995785,5,0,4,8,34
11,0.22587939698492462,0.1095890410958904,4,0,1,3,12
11,0.21582914572864323,0.13593256059009484,4,0,1,5,0
11,0.35050251256281406,0.12012644889357217,4,0,1,3,12
11,0.2587939698492462,0.12539515279241306,4,0,1,5,0
11,0.23366834170854273,0.14646996838777662,6,0,2,5,0
11,0.16809045226130653,0.09905163329820864,4,0,1,3,50
11,0.28115577889447235,0.13066385669125397,5,0,2,3,12
11,0.3090452261306532,0.15700737618545837,14,0,2,5,34
11,0.9246231155778893,0.2813487881981033,5,0,2,6,32
11,0.7110552763819095,0.19388830347734456,5,0,2,5,24
11,0.4597989949748743,0.19388830347734456,14,0,2,5,37
11,0.4095477386934673,0.19388830347734456,15,0,2,5,34
11,0.5728643216080401,0.23076923076923075,12,1,4,10,0
11,0.4346733668341708,0.17281348788198103,6,0,2,5,12
11,0.12060276381909549,0.12539515279241306,5,0,1,3,12
11,0.27135678391959794,0.1517386722866175,4,0,2,5,50
11,0.3090452261306532,0.14646996838777662,5,0,1,5,12
11,0.23492462311557788,0.12012644889357217,5,0,2,3,12
11,0.4346733668341708,0.16227608008429925,5,0,2,5,0
11,0.4095477386934673,0.12539515279241306,5,0,2,5,24
11,0.22110552763819094,0.09905163329820864,6,0,1,3,24
11,0.35929648241206025,0.12539515279241306,5,0,2,3,0
11,0.24623115577889446,0.11485774499473128,6,0,1,3,24
11,0.2198492462311558,0.12012644889357217,5,0,2,3,0
11,0.3693467336683417,0.15700737618545837,14,0,2,5,37
11,0.3037688442211055,0.15700737618545837,14,0,2,5,3
11,0.2839195979899497,0.11485774499473128,5,0,2,3,41
11,0.32135678391959793,0.15700737618545837,14,0,1,5,34
11,0.3366834170854271,0.15700737618545837,14,0,2,5,34
11,0.6231155778894472,0.2623814541622761,5,0,3,11,34
11,0.6231155778894472,0.23603793466807166,5,0,3,8,34
12,0.30025125628140703,0.12539515279241306,5,0,2,5,32
12,0.4723618090452261,0.1780821917808219,4,0,5,10,45
12,0.8869346733668341,0.13593256059009484,6,0,2,5,50
12,0.1306532663316583,0.12539515279241306,4,0,1,1,32
12,0.27638190954773867,0.09905163329820864,5,0,1,3,41
12,0.12763819095477388,0.08851422550052686,3,0,1,3,24
12,0.20100502512562815,0.12539515279241306,3,0,0,6,24
12,0.0829145728643216,0.10432033719704951,6,0,1,1,24
12,0.3090452261306532,0.16754478398314016,5,0,2,7,24
12,0.5226130653266331,0.1138040042149631,4,0,1,3,24
12,0.39195979899497485,0.20969441517386722,9,0,2,10,34
12,0.2057788944723618,0.12539515279241306,5,0,1,5,0
12,0.17587939698492464,0.09378292939936775,4,0,1,3,50
12,0.3467336683417085,0.13066385669125397,10,0,1,5,0
12,0.13316582914572864,0.08324552160168598,4,0,1,3,0
12,0.11984924623115578,0.062170706006322435,4,0,1,3,48
12,0.15829145728643215,0.12539515279241306,5,0,1,5,24
12,0.685929648241206,0.24130663856691253,5,0,2,14,51
12,0.18819095477386935,0.08324552160168598,5,0,1,3,42
12,0.44723618090452255,0.5785036880927291,5,0,1,3,45
12,0.49371859296482407,0.06743940990516333,4,0,1,1,32
12,0.8115577889447235,0.13593256059009484,5,0,2,7,0
12,0.18467336683417085,0.08851422550052686,4,0,1,3,12
12,0.7487437185929647,0.09905163329820864,5,0,1,3,24
12,0.6608040201005024,0.12012644889357217,5,0,1,3,0
12,0.9371859296482411,0.08324552160168598,7,0,1,1,12
12,0.39824120603015073,0.12539515279241306,5,0,1,3,12
12,0.1708542713567839,0.07797681770284509,4,0,1,1,12
12,0.7738693467336683,0.08851422550052686,4,0,1,10,50
12,0.228643216080402,0.11485774499473128,3,0,1,5,24
12,0.5100502512562813,0.16227608008429925,5,0,2,5,34
12,0.1457286432160804,0.11485774499473128,6,1,2,3,32
12,0.23366834170854273,0.11485774499473128,5,0,1,3,43
12,0.20854271356783918,0.16754478398314016,5,0,2,7,34
12,0.38442211055276376,0.1517386722866175,5,0,2,7,34
12,0.14547738693467338,0.1095890410958904,5,0,2,3,43
12,0.5577889447236181,0.17281348788198103,5,1,2,7,34
12,0.11432160804020101,0.10432033719704951,6,0,1,3,12
12,0.4723618090452261,0.07270811380400422,6,0,1,1,34
12,0.5376884422110553,0.06743940990516333,6,0,1,1,32
12,0.4849246231155779,0.07797681770284509,5,0,1,1,40
12,0.4974874371859296,0.10748155953635405,2,0,0,0,41
12,0.2839195979899497,0.15700737618545837,5,0,2,3,51
12,0.7487437185929647,0.14541622760800843,4,0,0,0,41
12,0.22110552763819094,0.05690200210748155,3,0,3,1,45
12,0.3404522613065326,0.16754478398314016,5,0,2,4,52
12,0.1027638190954774,0.09905163329820864,5,0,2,3,46
12,0.20854271356783918,0.15700737618545837,3,0,2,6,52
12,0.4849246231155779,0.05900948366701791,5,0,1,1,50
12,0.15829145728643215,0.1559536354056902,4,0,1,3,42
12,0.7487437185929647,0.5047418335089567,6,0,6,3,35
12,0.5100502512562813,0.7892518440463645,5,0,0,3,41
12,0.15829145728643215,0.062170706006322435,7,1,1,1,35
12,0.4660804020100502,0.06743940990516333,4,0,1,1,32
12,0.8492462311557788,0.13593256059009484,6,0,2,5,50
12,0.949748743718593,0.7576396206533192,6,0,6,21,45
12,0.1457286432160804,0.062170706006322435,5,0,1,1,0
12,0.0364321608040201,0.046364594309799785,3,0,1,1,42
12,0.5603015075376884,0.220231822971549,5,0,2,8,32
12,0.836683417085427,0.13593256059009484,5,0,1,5,0
12,0.3467336683417085,0.07797681770284509,2,0,1,3,45
12,0.23366834170854273,0.09905163329820864,5,0,1,3,50
12,0.20351758793969849,0.15700737618545837,5,0,1,5,43
12,0.12060301507537688,0.10432033719704951,5,0,2,3,50
12,0.4974874371859296,0.04214963119072708,5,0,1,1,0
12,0.22989949748743718,0.12539515279241306,4,0,1,3,24
12,0.7487437185929647,0.14541622760800843,4,0,0,0,41
12,0.13316582914572864,0.08324552160168598,4,0,1,1,50
12,0.7989949748743718,0.12539515279241306,4,0,1,5,0
12,0.15326633165829145,0.08851422550052686,5,0,1,3,50
12,0.20100502512562815,0.0684931506849315,3,0,1,3,12
12,0.24371859296482412,0.08324552160168598,5,0,1,3,32
12,0.9120603015075376,0.07060063224446786,5,0,1,3,24
12,0.1708542713567839,0.09378292939936775,2,1,2,10,45
12,0.10050251256281408,0.08851422550052686,4,1,1,3,40
12,0.5226130653266331,0.1886195995785037,3,0,2,8,24
12,0.2839195979899497,0.11801896733403582,5,0,1,3,0
12,0.3065326633165829,0.08851422550052686,5,1,1,3,0
12,0.35929648241206025,0.12012644889357217,6,0,1,3,42
12,0.44723618090452255,0.09378292939936775,6,1,1,3,35
12,0.5854271356783919,0.10432033719704951,5,0,1,3,12
12,0.7487437185929647,0.08113804004214963,13,0,1,1,4
12,0.4095477386934673,0.14646996838777662,5,0,2,5,42
12,0.29648241206030146,0.14646996838777662,5,0,2,5,32
12,0.4974874371859296,0.07903055848261327,5,0,1,1,0
12,0.371859296482412,0.07797681770284509,6,0,1,1,0
12,0.8743718592964823,0.1886195995785037,4,0,3,5,40
12,0.6733668341708542,0.09272918861959957,4,0,1,3,12
12,0.7487437185929647,0.14541622760800843,4,0,0,0,41
12,0.1620603015075377,0.11801896733403582,5,0,2,5,0
12,0.1620603015075377,0.11801896733403582,5,0,1,5,0
12,0.3969849246231155,0.07165437302423604,7,0,1,3,24
12,0.11306532663316583,0.08324552160168598,6,0,1,3,24
12,0.18341708542713567,0.062170706006322435,5,0,1,1,32
12,0.19597989949748743,0.08851422550052686,5,0,1,3,41
12,0.2839195979899497,0.09378292939936775,7,0,1,3,35
12,0.27135678391959794,0.07797681770284509,5,0,1,10,32
12,0.4849246231155779,0.2518440463645943,5,0,2,8,32
12,0.11432160804020101,0.08851422550052686,5,0,1,3,0
12,0.07035175879396985,0.08324552160168598,4,0,1,1,50
12,0.4522613065326633,0.11485774499473128,2,1,1,1,41
12,0.3969849246231155,0.19915700737618547,5,0,5,12,45
12,0.4974874371859296,0.10432033719704951,9,0,1,3,24
12,0.5854271356783919,0.09905163329820864,6,0,1,3,0
12,0.9309045226130652,0.12539515279241306,5,0,1,5,0
12,0.6356783919597989,0.11696522655426764,5,0,2,5,24
12,0.6231155778894472,0.10432033719704951,7,0,2,3,35
12,0.6231155778894472,0.3150684931506849,3,0,0,0,41
12,0.13316582914572864,0.11485774499473128,5,0,1,3,0
